1030
1030
1030
1030
1031
1031
1031
1031
1145
1145
1145
1145
1189
1189
1189
1189
1086
1086
1086
1086
1121
1121
1121
1121
1122
1122
1122
1122
1227
1227
1227
1227
1120
1120
1120
1120
1097
1097
1225
1225
1223
1223
1229
1229
1182
1182
1152
1152
1159
17
17
17
17
3
3
3
3
3
3
3
